timestamp,lat,lon,label_trawler_model,label_general_model,speed_knots
2018-07-16 21:27:57+00:00,0.3433707267461781,0.48572068744635516,other,other,9.1
2018-07-16 21:43:20+00:00,0.3377235148239308,0.4810445560050926,other,other,1.1000000238
2018-07-16 21:59:50+00:00,0.33901030921759634,0.48009996822440665,other,fishing,0.3000000119
2018-07-16 22:19:20+00:00,0.3398020300794386,0.48204822846412093,other_fishing,fishing,0.5
2018-07-16 22:38:32+00:00,0.33987247144893906,0.4821947891824703,other_fishing,fishing,0.5
2018-07-16 22:44:46+00:00,0.34032984400718064,0.4854927893421263,other_fishing,fishing,0.6
2018-07-16 22:55:55+00:00,0.3401939220244254,0.4866691118801159,other_fishing,fishing,0.5
2018-07-16 23:13:48+00:00,0.3399845822779555,0.4899133987125662,other,fishing,0.6000000238
2018-07-16 23:32:59+00:00,0.3392077433871969,0.4930303081380806,other,fishing,0.6000000238
2018-07-16 23:52:09+00:00,0.33799535878944137,0.4961656335720175,other,fishing,0.6000000238
2018-07-17 00:10:29+00:00,0.33674527321810843,0.4986978347301164,other,fishing,0.6999999881
2018-07-17 00:31:49+00:00,0.33581465397929255,0.5013574132951512,other,fishing,0.400000006
2018-07-17 00:48:59+00:00,0.33926131848311125,0.49590320545199634,other,fishing,3.7000000477
2018-07-17 01:07:13+00:00,0.34070784607279553,0.4877034777018617,other,fishing,4.5999999046
2018-07-17 01:24:09+00:00,0.35145461344080153,0.43902613078802133,other,other,13.8000001907
2018-07-17 01:40:18+00:00,0.3630913227393565,0.3895162267960521,other,other,12.6999998093
2018-07-17 01:55:59+00:00,0.3750326163398075,0.34289149747229375,other,other,12.8999996185
2018-07-17 02:12:18+00:00,0.38843234310682073,0.2925866358141117,other,other,12.8999996185
2018-07-17 02:27:49+00:00,0.4001692575979896,0.24518383013450104,other,other,12.8999996185
2018-07-17 02:43:49+00:00,0.4141067196266407,0.19789612450753133,other,other,12.8999996185
2018-07-17 02:50:00+00:00,0.42004462609047855,0.17992210028713512,other,other,12.9
2018-07-17 02:56:40+00:00,0.42633077067775565,0.16054845942662604,other,other,12.1
2018-07-17 03:02:35+00:00,0.4320573531521502,0.14309852409724114,other,other,11.3
2018-07-17 03:13:56+00:00,0.44090319676644446,0.11535557475771985,other,other,11.4
2018-07-17 03:15:52+00:00,0.4425223552207455,0.1101131510114243,other,other,11.4
2018-07-17 03:31:38+00:00,0.4568894101084319,0.07007521404880665,other,other,11.3000001907
2018-07-17 03:38:35+00:00,0.46429765531569284,0.051059918003506136,other,other,11.4
2018-07-17 03:40:36+00:00,0.46557155204076456,0.047621495779628244,other,other,11.6
2018-07-17 03:47:49+00:00,0.47239047119296723,0.03061507930440614,other,other,9.1999998093
2018-07-17 04:03:29+00:00,0.48623764918431767,0.006888354453019805,other,other,7.6999998093
2018-07-17 04:23:09+00:00,0.4978892404539605,0.0,other,other,1.6000000238
2018-07-17 04:33:22+00:00,0.4966212965173213,0.004024665143315286,other,other,1.9
2018-07-17 04:39:09+00:00,0.49744178917009,0.0049370249092617734,other,other,0.8999999762
2018-07-17 04:45:37+00:00,0.4980817139268443,0.00458942275028649,other,other,0.4
2018-07-17 04:50:41+00:00,0.49847856650901873,0.004540313379146393,other,other,0.4
2018-07-17 04:57:38+00:00,0.49722649663518753,0.008573419223681948,other,other,10.3999996185
2018-07-17 05:13:19+00:00,0.5005104516082938,0.06180796091910937,other,other,13.8000001907
2018-07-17 05:29:31+00:00,0.5036783272069203,0.11914927249276253,other,other,14.0
2018-07-17 05:45:09+00:00,0.5071944408694656,0.17447403109810783,other,other,13.8999996185
2018-07-17 06:01:14+00:00,0.5113147626176775,0.23025612060997286,other,other,13.6000003815
2018-07-17 06:17:25+00:00,0.5163170891459827,0.28384900712060873,other,other,12.0
2018-07-17 06:33:29+00:00,0.5293060735109828,0.322707552241193,other,other,8.3
2018-07-17 06:35:05+00:00,0.527638300657484,0.3252788874171898,other,other,9.5
2018-07-17 06:55:16+00:00,0.5249178763427237,0.35977130384357087,other,other,8.6999998093
2018-07-17 07:10:56+00:00,0.5046168834771423,0.36359492759230017,other,fishing,5.5999999046
2018-07-17 07:25:59+00:00,0.489873810826335,0.3661463121078525,other,fishing,4.5
2018-07-17 07:49:34+00:00,0.5005044988198613,0.3513536533424495,other,fishing,5.4000000954
2018-07-17 08:05:15+00:00,0.5122027202457324,0.36070514896802375,other,fishing,5.0
2018-07-17 08:22:55+00:00,0.5184402503742829,0.3475423069480153,mid_trawling,fishing,5.0999999046
2018-07-17 08:38:26+00:00,0.5106688850724906,0.3341561708258836,mid_trawling,fishing,4.4000000954
2018-07-17 08:56:56+00:00,0.5206616326117566,0.32948541068971765,mid_trawling,fishing,4.8000001907
2018-07-17 09:16:15+00:00,0.5104079545326003,0.33886146097784187,mid_trawling,fishing,4.3000001907
2018-07-17 09:33:26+00:00,0.4988674820002581,0.33614433238648667,mid_trawling,fishing,4.5
2018-07-17 09:51:24+00:00,0.5090269076156998,0.3237664727254889,mid_trawling,fishing,4.9000000954
2018-07-17 10:07:25+00:00,0.5157674483670002,0.30794481948947666,mid_trawling,fishing,4.6999998093
2018-07-17 10:23:25+00:00,0.5065148308961646,0.30086693360109495,mid_trawling,fishing,4.5999999046
2018-07-17 10:27:03+00:00,0.5045097332853136,0.3012966404489408,mid_trawling,fishing,2.2999999523
2018-07-17 10:44:05+00:00,0.497465600323833,0.3026364050616804,mid_trawling,fishing,1.6000000238
2018-07-17 11:03:24+00:00,0.4928373073156793,0.3051148928465335,other,fishing,2.2000000477
2018-07-17 11:21:46+00:00,0.4938324151355588,0.2940200151209858,other,fishing,3.4000000954
2018-07-17 11:27:30+00:00,0.4970498972846364,0.2932173841025836,other,fishing,5.8
2018-07-17 11:38:14+00:00,0.4913719292094397,0.3060349259646694,other,fishing,11.3999996185
2018-07-17 11:57:14+00:00,0.4968177385356726,0.3224374507689825,other,fishing,6.1999998093
2018-07-17 12:20:35+00:00,0.4908838005577776,0.3140021516084695,mid_trawling,fishing,4.8000001907
2018-07-17 12:36:44+00:00,0.4822601944180717,0.3001325952652462,mid_trawling,fishing,4.5
2018-07-17 12:52:55+00:00,0.4715074742021042,0.29106347842013763,mid_trawling,fishing,4.5999999046
2018-07-17 13:09:05+00:00,0.4611694649931379,0.30238778894797613,mid_trawling,fishing,5.0999999046
2018-07-17 13:24:45+00:00,0.46005926995002766,0.3208329560351689,mid_trawling,fishing,4.8000001907
2018-07-17 13:41:55+00:00,0.46091448718215966,0.33490278646998733,mid_trawling,fishing,3.0
2018-07-17 13:59:45+00:00,0.46136888340570764,0.3446226022640122,mid_trawling,fishing,1.0
2018-07-17 14:18:54+00:00,0.462402684290889,0.35378993780536105,mid_trawling,fishing,2.2000000477
2018-07-17 14:44:24+00:00,0.46664603035326657,0.3625544231164268,other,fishing,1.6000000238
2018-07-17 15:29:25+00:00,0.4783958425725581,0.36553397982780317,other,fishing,1.1000000238
2018-07-17 15:44:56+00:00,0.4915316624054627,0.3737874209511835,other,other,9.0
2018-07-17 16:00:46+00:00,0.5070952277685676,0.3828342850887549,other,fishing,5.1999998093
2018-07-17 16:14:49+00:00,0.5128605033677887,0.388170323529185,mid_trawling,fishing,2.4
2018-07-17 16:18:36+00:00,0.5132533874044956,0.3857816137393517,mid_trawling,fishing,2.5999999046
2018-07-17 16:37:35+00:00,0.5101827406637937,0.3767493289571282,mid_trawling,fishing,1.8999999762
2018-07-17 16:55:26+00:00,0.5077093570690849,0.3689133173733387,mid_trawling,fishing,1.7999999523
2018-07-17 17:14:25+00:00,0.505353045000105,0.3611571084773668,mid_trawling,fishing,1.7000000477
2018-07-17 17:33:34+00:00,0.5021534212163337,0.35423422400855475,mid_trawling,fishing,1.7999999523
2018-07-17 17:59:15+00:00,0.4961073724094222,0.3460298922563144,mid_trawling,fishing,1.8999999762
2018-07-17 18:18:15+00:00,0.4914949535236054,0.3387762869388876,mid_trawling,fishing,2.2000000477
2018-07-17 18:37:36+00:00,0.4868835267295088,0.33103235539721076,mid_trawling,fishing,2.0999999046
2018-07-17 18:55:35+00:00,0.48266895251758235,0.32431511632509036,mid_trawling,fishing,2.0999999046
2018-07-17 19:15:05+00:00,0.47783330406545704,0.31678066687921985,mid_trawling,other,2.2000000477
2018-07-17 19:34:25+00:00,0.4728657021165151,0.30959151759127196,mid_trawling,other,2.0999999046
2018-07-17 20:00:25+00:00,0.4669813707485916,0.29926627552035606,mid_trawling,other,1.8999999762
2018-07-17 20:24:44+00:00,0.4621030606261722,0.29069132159861216,mid_trawling,other,1.7999999523
2018-07-17 20:41:04+00:00,0.45878636531667183,0.2850698350276328,mid_trawling,other,1.7999999523
2018-07-17 20:58:35+00:00,0.45515417227965105,0.2790554736256525,mid_trawling,other,1.7999999523
2018-07-17 21:09:16+00:00,0.45286730936939357,0.2757958401348634,mid_trawling,other,1.6000000238
2018-07-17 21:17:54+00:00,0.4512025128505842,0.2732490596214167,mid_trawling,other,1.6000000238
2018-07-17 21:37:05+00:00,0.44722009738761737,0.26766363771825136,mid_trawling,other,1.7999999523
2018-07-17 21:55:25+00:00,0.44317021700890163,0.26361825456546073,mid_trawling,other,1.5
2018-07-17 22:14:35+00:00,0.43895762703994456,0.26006780159298576,other,other,1.6000000238
2018-07-17 22:35:04+00:00,0.43439580685582796,0.2559702397189712,other,other,1.6000000238
2018-07-17 22:40:32+00:00,0.43309313833982555,0.25486297721256623,other,other,1.6
2018-07-17 22:54:15+00:00,0.4296831826583352,0.2521527546243695,other,other,1.7000000477
2018-07-17 23:18:35+00:00,0.4232998092131293,0.2473714984376683,other,other,1.7000000477
2018-07-17 23:38:05+00:00,0.41821811213267684,0.24419934098688625,other,other,1.7000000477
2018-07-17 23:55:45+00:00,0.41367117391964386,0.2414308010693782,mid_trawling,other,1.7000000477
2018-07-18 00:14:54+00:00,0.4086043588102749,0.23867146915608137,other,other,1.7000000477
2018-07-18 00:33:54+00:00,0.4035434965488718,0.23517549685984307,other,other,1.7999999523
2018-07-18 00:53:05+00:00,0.3980451042779735,0.23178311465702153,other,other,1.7999999523
2018-07-18 01:12:15+00:00,0.39251496382193046,0.22860098185299735,other,other,1.8999999762
2018-07-18 01:31:15+00:00,0.386656427850715,0.22591070997128498,other,other,2.0
2018-07-18 01:50:35+00:00,0.3806748676248672,0.22356650555048624,other,fishing,1.8999999762
2018-07-18 02:10:04+00:00,0.3766110973667838,0.2214655459382951,other,fishing,0.6000000238
2018-07-18 02:35:44+00:00,0.38215016700548216,0.22574112924240747,other,fishing,1.7000000477
2018-07-18 02:53:24+00:00,0.3882993974587549,0.22983331976528543,other,fishing,3.9000000954
2018-07-18 02:56:55+00:00,0.3904394249011079,0.23159741992077432,other,fishing,4.3
2018-07-18 03:09:05+00:00,0.3998716181762463,0.24004346178356042,other,fishing,7.5999999046
2018-07-18 03:21:23+00:00,0.41331400661354933,0.2569869568352855,other,other,8.7
2018-07-18 03:24:46+00:00,0.41629833786241405,0.26305272960945864,other,other,8.8999996185
2018-07-18 03:42:01+00:00,0.43100271744791946,0.2755403180180007,other,fishing,6.5
2018-07-18 04:01:14+00:00,0.4338957726272923,0.26009849495570336,other,fishing,2.2000000477
2018-07-18 04:22:09+00:00,0.43065745571869435,0.25096108542804113,other_fishing,fishing,1.7999999523
2018-07-18 04:32:41+00:00,0.43448906722781805,0.2463540139723231,other_fishing,fishing,2.6
2018-07-18 04:38:05+00:00,0.4356478766701303,0.24460065651910742,other,fishing,1.7999999523
2018-07-18 04:57:16+00:00,0.4367074730115444,0.2396352402481808,other,fishing,1.7000000477
2018-07-18 05:14:15+00:00,0.4308965594073398,0.2612049901130774,other,fishing,10.6999998093
2018-07-18 05:33:16+00:00,0.417581163770141,0.28911752022751624,other,fishing,11.3999996185
2018-07-18 05:52:15+00:00,0.3953078137491562,0.2983117124324679,other,fishing,8.6999998093
2018-07-18 06:08:06+00:00,0.41156983960211746,0.30330475271602825,other,fishing,5.0999999046
2018-07-18 06:20:14+00:00,0.40471024308211473,0.29805465561754324,other,fishing,6.2
2018-07-18 06:24:36+00:00,0.40061670888186,0.2972397472448461,other,fishing,4.6999998093
2018-07-18 06:43:45+00:00,0.3864024422505107,0.2914525165980637,mid_trawling,fishing,4.3000001907
2018-07-18 07:00:54+00:00,0.37754171666512865,0.28951883571369735,mid_trawling,fishing,3.0999999046
2018-07-18 07:18:04+00:00,0.37052635549457463,0.2917218507212433,mid_trawling,fishing,1.6000000238
2018-07-18 07:34:56+00:00,0.3647521507126984,0.2889594494578627,mid_trawling,fishing,3.2999999523
2018-07-18 07:51:15+00:00,0.3720968994901448,0.28873078405064295,mid_trawling,fishing,3.5
2018-07-18 08:06:55+00:00,0.36747852781589124,0.29349669353296537,mid_trawling,fishing,3.2000000477
2018-07-18 08:22:46+00:00,0.3575572137378459,0.29004829595584525,mid_trawling,fishing,3.2000000477
2018-07-18 08:41:55+00:00,0.35283466826598187,0.2878222609377711,mid_trawling,fishing,1.0
2018-07-18 09:01:06+00:00,0.35550846236498473,0.28432015003344524,mid_trawling,fishing,1.7999999523
2018-07-18 09:20:25+00:00,0.3605435292892088,0.2816728488227056,mid_trawling,fishing,1.5
2018-07-18 09:45:35+00:00,0.36586432999878205,0.2770995400337488,mid_trawling,fishing,1.0
2018-07-18 10:04:45+00:00,0.36165967712075575,0.2766775065380924,mid_trawling,fishing,1.6000000238
2018-07-18 10:24:15+00:00,0.3568150994264505,0.27730134882340585,mid_trawling,fishing,1.5
2018-07-18 10:43:24+00:00,0.35197449033713746,0.27793132976284673,mid_trawling,fishing,1.6000000238
2018-07-18 11:04:16+00:00,0.3480625161841421,0.27827356057068553,mid_trawling,fishing,0.8999999762
2018-07-18 11:22:05+00:00,0.35385457933132464,0.2879979803668162,mid_trawling,fishing,3.5
2018-07-18 11:38:25+00:00,0.360285575084008,0.2963979822085459,mid_trawling,fishing,2.4000000954
2018-07-18 11:57:34+00:00,0.36316176404932377,0.3062129473487273,mid_trawling,fishing,2.0999999046
2018-07-18 12:16:24+00:00,0.36580877065989836,0.3154731302812197,mid_trawling,fishing,2.0999999046
2018-07-18 12:34:15+00:00,0.37102539757185704,0.3205436712515449,mid_trawling,fishing,2.5999999046
2018-07-18 12:59:25+00:00,0.3783612171666525,0.3244118003693086,mid_trawling,fishing,1.1000000238
2018-07-18 13:17:26+00:00,0.38086932540024915,0.32075315334735127,other,fishing,1.1000000238
2018-07-18 13:36:34+00:00,0.38219084443280277,0.3156657310206254,other,fishing,1.1000000238
2018-07-18 13:54:16+00:00,0.36999060453543076,0.3187442737772728,other,fishing,9.5
2018-07-18 14:12:45+00:00,0.3761537248085422,0.31234087415132644,other,fishing,10.3000001907
2018-07-18 14:19:53+00:00,0.3720661433967201,0.29579562528173875,other,fishing,10.7
2018-07-18 14:26:33+00:00,0.3624533822255715,0.2853721645145827,other,fishing,10.9
2018-07-18 14:27:01+00:00,0.3617231734910413,0.28470918821137137,other,fishing,10.6
2018-07-18 14:28:25+00:00,0.36029252002369394,0.28191993023834794,other,fishing,10.6999998093
2018-07-18 14:34:12+00:00,0.35299241715950663,0.2718302596238504,other,fishing,10.7
2018-07-18 14:43:59+00:00,0.3428994643680978,0.2703155429310967,other,fishing,9.8999996185
2018-07-18 15:00:59+00:00,0.36605283498572727,0.269217488428903,other,fishing,9.8999996185
2018-07-18 15:20:05+00:00,0.39434842265988485,0.2534756379267485,other,fishing,10.1999998093
2018-07-18 15:36:25+00:00,0.41071363021873636,0.2438693875333425,other,fishing,5.0
2018-07-18 15:52:36+00:00,0.42088496135152276,0.2420439006984585,other,fishing,3.4000000954
2018-07-18 16:08:54+00:00,0.4323272128746914,0.247727541297864,other,fishing,4.6999998093
2018-07-18 16:25:24+00:00,0.4480267002205516,0.2553832294505029,other,fishing,5.0
2018-07-18 16:40:35+00:00,0.4434599193992431,0.2515450263464258,other,fishing,6.9000000954
2018-07-18 16:56:45+00:00,0.4291394946677894,0.25094880807374614,mid_trawling,fishing,4.1999998093
2018-07-18 17:12:56+00:00,0.41841653845352644,0.2447955592595659,mid_trawling,fishing,4.4000000954
2018-07-18 17:29:16+00:00,0.4064216697571568,0.24707991165299142,mid_trawling,fishing,4.5
2018-07-18 18:03:04+00:00,0.3915109268193957,0.25943091465038637,mid_trawling,fishing,1.7999999523
2018-07-18 18:18:54+00:00,0.3848824968971076,0.26516136257383915,mid_trawling,fishing,4.0999999046
2018-07-18 18:34:45+00:00,0.37562591088080444,0.27145503345224115,mid_trawling,fishing,3.7000000477
2018-07-18 18:50:46+00:00,0.36537620134711574,0.2688737229690423,other,fishing,4.0
2018-07-18 18:59:42+00:00,0.3633254657312853,0.27716092675918397,other,fishing,6.9
2018-07-18 19:06:56+00:00,0.3644108574694118,0.29049334950806993,other,fishing,7.5
2018-07-18 19:21:32+00:00,0.3699697697759061,0.32805356603486535,other,other,11.0
2018-07-18 19:23:25+00:00,0.37095197986767137,0.33300900695254976,other,other,11.1000003815
2018-07-18 19:39:55+00:00,0.3625208471413246,0.36601970204994755,other,other,10.3000001907
2018-07-18 19:57:56+00:00,0.33367462653693536,0.3408396471852027,other,other,11.3000001907
2018-07-18 20:13:45+00:00,0.3080091791997664,0.31842045893181653,other,other,11.3000001907
2018-07-18 20:40:03+00:00,0.3036557066108705,0.2737209698372442,other,other,8.9
2018-07-18 21:03:15+00:00,0.3344851979153329,0.26229613861211276,other,other,12.0
2018-07-18 21:18:55+00:00,0.3577199232685583,0.25395368679670344,other,other,11.6999998093
2018-07-18 21:23:22+00:00,0.3618174260142806,0.24243524087743745,other,other,10.6999998093
2018-07-18 21:26:58+00:00,0.366418931474477,0.24564576499708637,other,other,10.3000001907
2018-07-18 21:30:46+00:00,0.37378749140566225,0.24635478132135405,other,other,12.4
2018-07-18 21:37:35+00:00,0.38782813508067465,0.24765387726417387,other,other,12.3999996185
2018-07-18 21:53:44+00:00,0.4002268012393715,0.25500263192775713,other,other,10.0
2018-07-18 22:09:55+00:00,0.38518311271307354,0.2451477654206469,other,fishing,5.5
2018-07-18 22:24:29+00:00,0.3893441118290855,0.24937500670265014,other,fishing,6.6
2018-07-18 22:26:15+00:00,0.39102577456194776,0.24979550554628474,other,fishing,4.9000000954
2018-07-18 22:45:57+00:00,0.4054553337282038,0.25493894324730915,other,fishing,5.3000001907
2018-07-18 23:02:25+00:00,0.4184592000642916,0.25988747816183505,other,fishing,5.1999998093
2018-07-18 23:30:05+00:00,0.43415471892421326,0.2575033724201474,other,fishing,1.7999999523
2018-07-18 23:38:23+00:00,0.4375716194858564,0.25604160175160856,other,fishing,3.7
2018-07-18 23:46:35+00:00,0.4391123995392552,0.2616492763162711,other,fishing,3.4000000954
2018-07-18 23:55:08+00:00,0.43545837959146055,0.25891449906552433,other,fishing,3.9
2018-07-19 00:02:34+00:00,0.4360725089515068,0.25065875594109116,other,fishing,4.6999998093
2018-07-19 00:18:15+00:00,0.43199782526780317,0.24110238226785624,other,fishing,6.3000001907
2018-07-19 00:36:16+00:00,0.4220834561294395,0.2411614669461986,other,fishing,1.7999999523
2018-07-19 00:55:24+00:00,0.4169898534721134,0.2419034786342367,other,other,1.6000000238
2018-07-19 01:14:25+00:00,0.4118297780502833,0.24278054103535998,other,other,1.7000000477
2018-07-19 01:33:36+00:00,0.40653973337460586,0.24344965599269885,other,fishing,1.6000000238
2018-07-19 01:52:54+00:00,0.4012169483625386,0.24426379701636514,other,fishing,1.7000000477
2018-07-19 02:16:54+00:00,0.3944793840054524,0.24535494551540044,mid_trawling,fishing,1.7999999523
2018-07-19 02:37:45+00:00,0.38829642106453655,0.24658881807971045,mid_trawling,fishing,1.7999999523
2018-07-19 02:56:45+00:00,0.38276925700271186,0.24788791402253027,other,fishing,1.7999999523
2018-07-19 03:04:16+00:00,0.38059549713224466,0.24825776884300285,other,fishing,1.8
2018-07-19 03:21:56+00:00,0.37539077573762647,0.24950852276371352,other,fishing,1.7999999523
2018-07-19 03:28:47+00:00,0.37335889063834715,0.2500993696852566,other,fishing,1.7
2018-07-19 03:30:03+00:00,0.37304140860832835,0.2502221430900869,other,fishing,1.7
2018-07-19 03:41:25+00:00,0.369841784824557,0.25143759964597434,other,fishing,1.7000000477
2018-07-19 03:59:45+00:00,0.3645884490307368,0.2532715271360386,other,fishing,1.7000000477
2018-07-19 04:18:44+00:00,0.35949683061637994,0.25339967189200546,other,fishing,1.5
2018-07-19 04:38:14+00:00,0.3553308708631845,0.24940723471738957,other,fishing,1.6000000238
2018-07-19 04:57:36+00:00,0.35200425427931303,0.24347114135120512,other,fishing,1.6000000238
2018-07-19 05:16:35+00:00,0.34947035064900406,0.23616765931360728,other,fishing,1.7000000477
2018-07-19 05:35:56+00:00,0.34614075767091423,0.2284812777982508,other,other,1.7999999523
2018-07-19 05:56:06+00:00,0.3515587872384119,0.22216381960632967,other,other,8.8999996185
2018-07-19 05:59:06+00:00,0.3557703850561199,0.22210703688300015,other,other,9.1
2018-07-19 06:17:26+00:00,0.38291013968217946,0.22252600107461287,other,other,9.1999998093
2018-07-19 06:33:36+00:00,0.4049791106534068,0.23318426594915623,other,other,9.1000003815
2018-07-19 06:50:25+00:00,0.4248921801194732,0.24417171697425244,other,other,11.6000003815
2018-07-19 07:06:35+00:00,0.43564291603294253,0.27784538837486156,other,other,11.5
2018-07-19 07:23:18+00:00,0.4145998089154905,0.2950574502467754,other,fishing,8.3000001907
2018-07-19 07:38:44+00:00,0.397160123044137,0.2873173554042132,other,fishing,8.6999998093
2018-07-19 07:56:06+00:00,0.4074673762192076,0.312258769462456,other,fishing,6.6999998093
2018-07-19 08:11:36+00:00,0.39185519645690065,0.31312048520524055,other,fishing,5.0
2018-07-19 08:35:36+00:00,0.4075437703771406,0.3165167040611368,other,fishing,5.0999999046
2018-07-19 08:51:14+00:00,0.4180335756911949,0.3067715663015709,other,fishing,5.1999998093
2018-07-19 09:12:35+00:00,0.4169898534721134,0.2826051592490965,mid_trawling,fishing,4.9000000954
2018-07-19 09:28:54+00:00,0.4057460282697943,0.28339397826118184,mid_trawling,fishing,3.7999999523
2018-07-19 09:44:55+00:00,0.3971978240772434,0.2925705218067419,mid_trawling,fishing,3.7000000477
2018-07-19 10:01:05+00:00,0.3872427775115549,0.2961086974249219,mid_trawling,fishing,4.0
2018-07-19 10:19:15+00:00,0.380362346232036,0.3035786908413135,mid_trawling,fishing,2.7000000477
2018-07-19 10:36:14+00:00,0.3757886204710458,0.31127734966492493,other,fishing,1.5
2018-07-19 10:53:36+00:00,0.3706196158070358,0.32156345771794287,other,fishing,3.7000000477
2018-07-19 11:09:35+00:00,0.3665052469067812,0.3348951131638379,other,fishing,8.1000003815
2018-07-19 11:25:26+00:00,0.37476672510320486,0.3431669702496008,other,fishing,6.1999998093
2018-07-19 11:43:45+00:00,0.3761953943275872,0.3388883176414447,other,fishing,5.6999998093
2018-07-19 11:59:35+00:00,0.3652363108188972,0.3360361383370043,mid_trawling,fishing,3.9000000954
2018-07-19 12:15:15+00:00,0.35540825711283763,0.3415924015294739,mid_trawling,fishing,4.1999998093
2018-07-19 12:18:56+00:00,0.35304996074135964,0.34333194702241276,mid_trawling,fishing,4.5
2018-07-19 12:31:06+00:00,0.34583418906651564,0.33747488899501504,mid_trawling,fishing,4.9000000954
2018-07-19 12:47:06+00:00,0.3440850613583672,0.32017842043317796,mid_trawling,fishing,4.4000000954
2018-07-19 13:03:16+00:00,0.3379933745464721,0.30664495624366594,mid_trawling,fishing,4.0
2018-07-19 13:26:15+00:00,0.3312270383389347,0.2928889652550216,mid_trawling,fishing,3.0
2018-07-19 13:45:15+00:00,0.3280968637734146,0.28447515140697494,mid_trawling,fishing,3.0
2018-07-19 14:01:46+00:00,0.3288240961137222,0.27529937521044584,mid_trawling,fishing,3.5999999046
2018-07-19 14:17:55+00:00,0.3272337094503518,0.28729049869457035,mid_trawling,fishing,3.5
2018-07-19 14:18:17+00:00,0.3270858818907271,0.28747158947475193,mid_trawling,fishing,3.5
2018-07-19 14:39:14+00:00,0.3163659020111494,0.3005154947430048,mid_trawling,fishing,2.0999999046
2018-07-19 14:58:35+00:00,0.31433401691187435,0.3085617557716317,mid_trawling,fishing,1.7999999523
2018-07-19 15:17:36+00:00,0.3140363774901268,0.3169648269634452,mid_trawling,fishing,1.6000000238
2018-07-19 15:36:36+00:00,0.3112851970819418,0.3230206243843761,other,fishing,1.2999999523
2018-07-19 15:55:55+00:00,0.3076797915928781,0.3266178846808984,other,fishing,1.2999999523
2018-07-19 16:20:15+00:00,0.3028739070233995,0.33140758156881994,other,fishing,1.5
2018-07-19 16:38:15+00:00,0.29886470401247966,0.33487132580427886,other,fishing,1.6000000238
2018-07-19 16:57:34+00:00,0.2963238555020136,0.33314712701571875,other,fishing,1.0
2018-07-19 17:16:45+00:00,0.30011875812927596,0.3314643642461094,other,fishing,1.5
2018-07-19 17:41:02+00:00,0.3061786967560303,0.329116323172236,mid_trawling,fishing,2.0999999046
2018-07-19 18:01:44+00:00,0.3146425697592422,0.33214345455669053,mid_trawling,fishing,2.5
2018-07-19 18:20:55+00:00,0.32272645645386555,0.3348475384447197,mid_trawling,fishing,2.5999999046
2018-07-19 19:04:55+00:00,0.34156405545617663,0.3418325769879978,mid_trawling,fishing,2.7000000477
2018-07-19 19:30:06+00:00,0.3521749008414274,0.34580276145507644,mid_trawling,fishing,2.5
2018-07-19 19:56:05+00:00,0.36294250302848274,0.3497453219555613,mid_trawling,fishing,2.5999999046
2018-07-19 20:15:35+00:00,0.3712406901067637,0.35313540215733,mid_trawling,fishing,2.5999999046
2018-07-19 20:34:45+00:00,0.37934441940966257,0.3568216731919212,other,fishing,2.5999999046
2018-07-19 20:51:15+00:00,0.39128571301011783,0.3620303342254155,other,fishing,5.8000001907
2018-07-19 21:06:59+00:00,0.40454852564312666,0.37152532121925524,other,fishing,5.4000000954
2018-07-19 21:22:55+00:00,0.3952750734127622,0.3766449715607205,other,fishing,4.9000000954
2018-07-19 21:55:35+00:00,0.4243157517925335,0.397851772608303,other,fishing,5.3000001907
2018-07-19 22:01:47+00:00,0.429092864511561,0.4018595564412576,other,fishing,5.3
2018-07-19 22:11:45+00:00,0.4372124679367925,0.4085537755028499,other,fishing,6.6999998093
2018-07-19 22:27:25+00:00,0.4516182159493055,0.42053569098276306,other,fishing,5.6999998093
2018-07-19 22:43:45+00:00,0.44123456861630617,0.4125784406922052,other,fishing,5.1999998093
2018-07-19 23:00:06+00:00,0.4371479793557289,0.39737679304239165,other,fishing,5.1999998093
2018-07-19 23:16:24+00:00,0.4474175315572221,0.40596325696939967,other,fishing,4.9000000954
2018-07-19 23:31:52+00:00,0.45572960845534166,0.421405080031697,other,fishing,4.8
2018-07-19 23:48:16+00:00,0.4612309771204583,0.43127529324318603,mid_trawling,fishing,3.2000000477
2018-07-20 00:05:36+00:00,0.4663513673257416,0.43800404232057055,other,fishing,3.7999999523
2018-07-20 00:14:22+00:00,0.4707435330394641,0.4447312566998931,other,fishing,3.7
2018-07-20 00:21:44+00:00,0.47219006062914837,0.449906922415657,other,fishing,3.2999999523
2018-07-20 00:37:55+00:00,0.47148564735085946,0.4632485531687542,other,fishing,3.5
2018-07-20 00:54:14+00:00,0.4605751782413671,0.4756916362082619,other,fishing,5.8000001907
2018-07-20 01:12:15+00:00,0.45410747360682646,0.47016376433141693,other,fishing,1.7000000477
2018-07-20 01:29:56+00:00,0.4509653934644327,0.4646727245174571,other,fishing,1.6000000238
2018-07-20 01:47:45+00:00,0.44791161299731674,0.4591057186227144,other,fishing,1.6000000238
2018-07-20 02:05:26+00:00,0.44480624167725985,0.4538072795481602,other,fishing,1.6000000238
2018-07-20 02:30:23+00:00,0.4405063441842742,0.4462367653884355,other,fishing,1.6
